2024-04-25 05:43:24,027 INFO    StreamThr :151800 [internal.py:wandb_internal():86] W&B internal server running at pid: 151800, started at: 2024-04-25 05:43:24.025054
2024-04-25 05:43:31,495 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:43:31,498 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:43:31,499 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:43:31,658 INFO    Thread-16 :151800 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/train/wandb/run-20240425_054323-vl7kcnjk/files/wandb-metadata.json
2024-04-25 05:43:31,659 INFO    Thread-16 :151800 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/train/wandb/run-20240425_054323-vl7kcnjk/files/requirements.txt
2024-04-25 05:43:31,778 DEBUG   SenderThread:151800 [sender.py:send():379] send: telemetry
2024-04-25 05:43:31,781 INFO    wandb-upload_0:151800 [upload_job.py:push():131] Uploaded file /tmp/tmpqnrz8u2kwandb/grhppjyv-wandb-metadata.json
2024-04-25 05:43:35,780 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:43:40,781 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:43:45,782 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:43:46,492 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:43:46,494 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:43:46,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:43:51,771 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:43:56,778 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:43:57,678 INFO    Thread-16 :151800 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hail09/Documents/hail_moon/ImageNet10_experiments/train/wandb/run-20240425_054323-vl7kcnjk/files/config.yaml
2024-04-25 05:44:01,493 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:44:01,494 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:44:01,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:44:02,757 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:07,758 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:12,760 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:16,493 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:44:16,494 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:44:16,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:44:17,822 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:22,823 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:24,958 DEBUG   SystemMonitor:151800 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-25 05:44:24,961 DEBUG   SenderThread:151800 [sender.py:send():379] send: stats
2024-04-25 05:44:27,964 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:31,493 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:44:31,495 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:44:31,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:44:33,737 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:38,739 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:43,740 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:46,493 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:44:46,495 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:44:46,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:44:48,808 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:53,810 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:44:54,965 DEBUG   SenderThread:151800 [sender.py:send():379] send: stats
2024-04-25 05:44:58,968 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:01,494 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:45:01,495 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:45:01,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:45:04,771 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:09,772 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:14,774 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:16,494 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:45:16,495 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:45:16,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:45:20,734 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:24,968 DEBUG   SenderThread:151800 [sender.py:send():379] send: stats
2024-04-25 05:45:25,971 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:30,972 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:31,494 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:45:31,495 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:45:31,535 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:45:36,804 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:41,806 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:46,494 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:45:46,496 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:45:46,539 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:45:46,822 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:51,823 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:45:54,972 DEBUG   SenderThread:151800 [sender.py:send():379] send: stats
2024-04-25 05:45:56,975 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:01,495 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:46:01,496 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:46:01,539 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:46:02,796 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:07,797 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:12,798 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:16,495 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 05:46:16,496 DEBUG   SenderThread:151800 [sender.py:send_request():406] send_request: stop_status
2024-04-25 05:46:16,539 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 05:46:17,819 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:22,805 INFO    Thread-16 :151800 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/train/wandb/run-20240425_054323-vl7kcnjk/files/output.log
2024-04-25 05:46:23,200 DEBUG   HandlerThread:151800 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 05:46:24,807 INFO    Thread-16 :151800 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hail09/Documents/hail_moon/ImageNet10_experiments/train/wandb/run-20240425_054323-vl7kcnjk/files/output.log
2024-04-25 05:46:24,976 DEBUG   SenderThread:151800 [sender.py:send():379] send: stats
