2024-04-25 06:08:25,707 INFO    StreamThr :152653 [internal.py:wandb_internal():86] W&B internal server running at pid: 152653, started at: 2024-04-25 06:08:25.705216
2024-04-25 06:08:26,668 DEBUG   HandlerThread:152653 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-102-generic-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-04-25T06:08:26.657580', 'startedAt': '2024-04-25T06:08:25.663365', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/tmp_tsne.py', 'codePathLocal': 'tmp_tsne.py', 'codePath': 'tmp_tsne.py', 'host': 'hail09', 'username': 'hail09', 'executable': '/home/hail09/anaconda3/envs/venv_ImagenNet10/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 1574.8290625, 'min': 1200.0, 'max': 3000.0}, 'cpu_freq_per_core': [{'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1900.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1900.0, 'min': 1200.0, 'max': 3000.0}, {'current': 3000.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1900.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1900.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1197.261, 'min': 1200.0, 'max': 3000.0}, {'current': 1200.0, 'min': 1200.0, 'max': 3000.0}, {'current': 1900.0, 'min': 1200.0, 'max': 3000.0}], 'disk': {'/': {'total': 97.87200164794922, 'used': 82.96660614013672}}, 'gpu': 'NVIDIA GeForce GTX 1080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1080 Ti', 'memory_total': 11811160064}], 'memory': {'total': 62.64045333862305}}
2024-04-25 06:08:26,669 INFO    HandlerThread:152653 [system_monitor.py:probe():224] Finished collecting system info
2024-04-25 06:08:26,669 INFO    HandlerThread:152653 [system_monitor.py:probe():227] Publishing system info
2024-04-25 06:08:26,669 DEBUG   HandlerThread:152653 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-25 06:08:27,366 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/conda-environment.yaml
2024-04-25 06:08:32,307 DEBUG   HandlerThread:152653 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-25 06:08:32,338 INFO    HandlerThread:152653 [system_monitor.py:probe():229] Finished publishing system info
2024-04-25 06:08:32,364 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/conda-environment.yaml
2024-04-25 06:08:32,366 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/wandb-metadata.json
2024-04-25 06:08:32,368 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:32,368 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: keepalive
2024-04-25 06:08:32,371 DEBUG   SenderThread:152653 [sender.py:send():379] send: files
2024-04-25 06:08:32,371 INFO    SenderThread:152653 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-25 06:08:33,076 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: python_packages
2024-04-25 06:08:33,077 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: python_packages
2024-04-25 06:08:33,081 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:08:33,083 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:08:33,084 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:08:33,299 INFO    wandb-upload_0:152653 [upload_job.py:push():131] Uploaded file /tmp/tmp190lx6odwandb/th7by43f-wandb-metadata.json
2024-04-25 06:08:33,348 DEBUG   SenderThread:152653 [sender.py:send():379] send: telemetry
2024-04-25 06:08:33,362 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/requirements.txt
2024-04-25 06:08:37,350 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:38,367 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_created():271] file/dir created: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/output.log
2024-04-25 06:08:40,369 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/output.log
2024-04-25 06:08:43,061 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:48,063 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:48,077 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:08:48,079 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:08:48,100 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:08:53,353 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:58,370 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:08:59,413 INFO    Thread-16 :152653 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/hail09/Documents/hail_moon/ImageNet10_experiments/tsne/wandb/run-20240425_060825-mf8sd4nt/files/config.yaml
2024-04-25 06:09:03,078 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:09:03,079 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:09:03,119 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:09:04,389 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:09,390 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:14,392 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:18,078 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:09:18,079 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:09:18,119 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:09:20,365 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:25,366 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:26,620 DEBUG   SystemMonitor:152653 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-25 06:09:26,625 DEBUG   SenderThread:152653 [sender.py:send():379] send: stats
2024-04-25 06:09:30,628 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:33,078 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:09:33,080 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:09:33,119 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:09:36,349 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:41,351 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:46,352 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:48,078 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:09:48,080 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:09:48,123 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:09:52,321 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:09:56,629 DEBUG   SenderThread:152653 [sender.py:send():379] send: stats
2024-04-25 06:09:57,631 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:02,632 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:03,078 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:10:03,080 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:10:03,123 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:10:08,340 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:13,342 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:18,079 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:10:18,080 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:10:18,123 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:10:18,378 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:23,379 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:26,632 DEBUG   SenderThread:152653 [sender.py:send():379] send: stats
2024-04-25 06:10:28,635 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:33,079 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:10:33,081 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:10:33,123 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:10:34,343 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:39,345 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:44,346 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:48,079 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:10:48,081 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:10:48,122 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:10:49,358 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:54,360 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:10:56,636 DEBUG   SenderThread:152653 [sender.py:send():379] send: stats
2024-04-25 06:10:59,639 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:11:03,079 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: stop_status
2024-04-25 06:11:03,081 DEBUG   SenderThread:152653 [sender.py:send_request():406] send_request: stop_status
2024-04-25 06:11:03,123 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-25 06:11:05,345 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
2024-04-25 06:11:10,346 DEBUG   HandlerThread:152653 [handler.py:handle_request():146] handle_request: status_report
